producto_id,tienda_id,fecha,stock_actual,stock_minimo,stock_seguridad,unidades_vendidas,unidades_recibidas
3716,4,2024-09-15,52,40,16,1,0
2595,4,2024-09-15,199,50,20,2,0
2067,4,2024-09-15,122,40,16,1,0
3768,4,2024-09-15,123,40,16,17,0
2262,4,2024-09-15,93,40,16,2,0
3560,4,2024-09-15,206,50,20,2,0
3220,4,2024-09-15,25,40,16,36,300
3160,4,2024-09-15,71,30,12,1,0
2145,4,2024-09-15,0,40,16,31,0
2897,4,2024-09-15,239,75,30,31,0
2960,4,2024-09-15,6,75,30,10,0
2738,4,2024-09-15,249,75,30,16,0
2962,4,2024-09-15,274,100,40,18,0
2249,4,2024-09-15,102,20,8,21,0
3416,4,2024-09-15,0,20,8,17,0
3298,4,2024-09-15,35,30,12,5,100
3123,4,2024-09-15,346,75,30,25,0
3819,4,2024-09-15,244,50,20,8,0
3442,4,2024-09-15,100,40,16,84,200
2696,4,2024-09-15,28,20,8,22,0
2815,4,2024-09-15,254,40,16,11,0
3231,4,2024-09-15,280,50,20,8,0
3415,4,2024-09-15,59,50,20,0,0
3283,4,2024-09-15,133,40,16,0,50
2941,4,2024-09-15,40,50,20,30,150
2987,4,2024-09-15,227,50,20,9,0
2775,4,2024-09-15,244,75,30,6,200
2740,4,2024-09-15,201,30,12,3,150
3272,4,2024-09-15,108,30,12,4,0
2561,4,2024-09-15,413,75,30,30,0
3587,4,2024-09-15,43,20,8,20,0
3069,4,2024-09-15,55,30,12,2,0
3405,4,2024-09-15,281,75,30,25,0
2228,4,2024-09-15,83,30,12,2,0
2001,4,2024-09-15,88,20,8,5,0
2214,4,2024-09-15,146,40,16,2,0
3403,4,2024-09-15,40,20,8,28,0
2831,4,2024-09-15,50,30,12,4,0
3714,4,2024-09-15,58,30,12,22,0
3691,4,2024-09-15,100,30,12,0,0
3505,4,2024-09-15,123,50,20,33,0
2970,4,2024-09-15,107,30,12,14,200
3772,4,2024-09-15,90,20,8,3,0
3657,4,2024-09-15,116,30,12,25,0
3739,4,2024-09-15,212,75,30,31,0
3432,4,2024-09-15,80,30,12,0,0
2516,4,2024-09-15,127,30,12,2,0
3592,4,2024-09-15,225,50,20,4,0
2199,4,2024-09-15,72,30,12,11,0
3423,4,2024-09-15,100,30,12,45,0
2058,4,2024-09-15,48,50,20,69,0
3798,4,2024-09-15,148,50,20,40,0
2387,4,2024-09-15,245,40,16,10,0
2999,4,2024-09-15,172,40,16,33,0
2242,4,2024-09-15,146,40,16,14,0
2495,4,2024-09-15,89,50,20,33,0
2088,4,2024-09-15,81,40,16,16,0
2323,4,2024-09-15,170,40,16,11,0
3634,4,2024-09-15,280,100,40,10,0
3676,4,2024-09-15,168,40,16,19,0
2826,4,2024-09-15,93,40,16,0,0
3128,4,2024-09-15,41,20,8,39,0
3641,4,2024-09-15,35,30,12,12,0
3483,4,2024-09-15,158,40,16,20,0
3129,4,2024-09-15,143,40,16,2,0
2749,4,2024-09-15,49,40,16,3,0
3091,4,2024-09-15,49,20,8,10,0
3206,4,2024-09-15,20,30,12,39,0
2071,4,2024-09-15,261,50,20,1,150
2934,4,2024-09-15,75,20,8,29,0
3737,4,2024-09-15,24,20,8,0,150
2575,4,2024-09-15,83,30,12,9,0
3308,4,2024-09-15,96,30,12,5,0
3215,4,2024-09-15,78,30,12,29,300
3120,4,2024-09-15,76,30,12,12,0
2891,4,2024-09-15,35,20,8,16,0
3452,4,2024-09-15,378,100,40,43,0
2208,4,2024-09-15,168,75,30,41,50
3351,4,2024-09-15,115,40,16,5,0
2803,4,2024-09-15,-6,20,8,12,0
2509,4,2024-09-15,44,20,8,12,50
2878,4,2024-09-15,89,20,8,45,300
2005,4,2024-09-15,213,75,30,52,200
2602,4,2024-09-15,55,50,20,13,0
2065,4,2024-09-15,209,100,40,16,150
3818,4,2024-09-15,59,20,8,2,0
3048,4,2024-09-15,145,30,12,16,0
2014,4,2024-09-15,204,40,16,0,0
3652,4,2024-09-15,135,75,30,12,0
3486,4,2024-09-15,211,40,16,0,0
3807,4,2024-09-15,0,75,30,1,0
2239,4,2024-09-15,150,75,30,1,0
3813,4,2024-09-15,118,75,30,26,0
3371,4,2024-09-15,11,30,12,0,0
2884,4,2024-09-15,80,50,20,18,0
2726,4,2024-09-15,196,40,16,8,0
3492,4,2024-09-15,107,30,12,2,0
2325,4,2024-09-15,39,20,8,8,0
3503,4,2024-09-15,51,30,12,21,0
3136,4,2024-09-15,159,50,20,16,0
2375,4,2024-09-15,86,20,8,1,0
2044,4,2024-09-15,219,50,20,32,0
3428,4,2024-09-15,193,40,16,1,0
3529,4,2024-09-15,50,20,8,5,0
3441,4,2024-09-15,88,20,8,36,0
3539,4,2024-09-15,30,20,8,18,0
2982,4,2024-09-15,121,20,8,23,0
3567,4,2024-09-15,88,30,12,63,0
2341,4,2024-09-15,148,40,16,21,0
3338,4,2024-09-15,106,30,12,41,0
2091,4,2024-09-15,261,75,30,0,50
2015,4,2024-09-15,51,20,8,29,0
3810,4,2024-09-15,104,30,12,0,300
2047,4,2024-09-15,85,40,16,25,0
2448,4,2024-09-15,0,40,16,3,0
3555,4,2024-09-15,130,20,8,0,100
2739,4,2024-09-15,77,30,12,18,100
3757,4,2024-09-15,194,75,30,20,300
3689,4,2024-09-15,74,30,12,12,0
2731,4,2024-09-15,72,40,16,6,0
2979,4,2024-09-15,129,30,12,17,0
3523,4,2024-09-15,152,30,12,2,50
3017,4,2024-09-15,272,75,30,18,0
2764,4,2024-09-15,46,40,16,15,0
2902,4,2024-09-15,73,30,12,30,0
2345,4,2024-09-15,104,30,12,26,0
2780,4,2024-09-15,182,40,16,20,0
2555,4,2024-09-15,67,20,8,31,200
3202,4,2024-09-15,142,30,12,20,0
2135,4,2024-09-15,97,50,20,16,0
3401,4,2024-09-15,269,100,40,87,0
3785,4,2024-09-15,121,30,12,4,0
3305,4,2024-09-15,470,100,40,20,0
2153,4,2024-09-15,37,20,8,8,0
2439,4,2024-09-15,0,40,16,18,0
2450,4,2024-09-15,163,50,20,10,0
2703,4,2024-09-15,85,30,12,3,0
2899,4,2024-09-15,123,40,16,16,0
2697,4,2024-09-15,171,50,20,8,0
2783,4,2024-09-15,123,100,40,23,0
2920,4,2024-09-15,148,30,12,27,0
3681,4,2024-09-15,93,40,16,1,0
2805,4,2024-09-15,102,50,20,7,0
3568,4,2024-09-15,37,40,16,2,0
2922,4,2024-09-15,100,30,12,32,300
3310,4,2024-09-15,97,40,16,19,0
3209,4,2024-09-15,126,30,12,0,0
3199,4,2024-09-15,293,75,30,19,0
3287,4,2024-09-15,0,75,30,1,0
2360,4,2024-09-15,161,50,20,12,0
2543,4,2024-09-15,88,30,12,16,100
2628,4,2024-09-15,118,40,16,3,200
3580,4,2024-09-15,45,30,12,5,100
3387,4,2024-09-15,191,75,30,3,0
3613,4,2024-09-15,149,100,40,42,0
3628,4,2024-09-15,268,75,30,39,0
3195,4,2024-09-15,105,30,12,7,300
2511,4,2024-09-15,76,50,20,1,0
2489,4,2024-09-15,625,100,40,25,0
2991,4,2024-09-15,71,30,12,50,0
2872,4,2024-09-15,134,50,20,0,0
3114,4,2024-09-15,61,40,16,2,0
2992,4,2024-09-15,190,75,30,3,0
2103,4,2024-09-15,162,50,20,3,0
2682,4,2024-09-15,65,30,12,16,150
3828,4,2024-09-15,161,100,40,9,0
2142,4,2024-09-15,75,30,12,22,0
3015,4,2024-09-15,239,100,40,5,0
2479,4,2024-09-15,223,50,20,15,0
3402,4,2024-09-15,335,100,40,25,0
2585,4,2024-09-15,66,75,30,1,0
2415,4,2024-09-15,139,30,12,16,0
2076,4,2024-09-15,80,30,12,0,0
2729,4,2024-09-15,287,50,20,26,0
3151,4,2024-09-15,240,100,40,25,300
3156,4,2024-09-15,103,40,16,14,0
2478,4,2024-09-15,131,50,20,7,0
3615,4,2024-09-15,340,75,30,13,0
2631,4,2024-09-15,90,30,12,25,0
2758,4,2024-09-15,95,30,12,17,0
2117,4,2024-09-15,227,40,16,15,0
2309,4,2024-09-15,43,50,20,9,0
2074,4,2024-09-15,34,40,16,11,0
3595,4,2024-09-15,124,30,12,19,0
2965,4,2024-09-15,69,30,12,6,0
2355,4,2024-09-15,83,30,12,1,0
2254,4,2024-09-15,118,40,16,0,0
3196,4,2024-09-15,153,50,20,9,0
3117,4,2024-09-15,346,75,30,17,0
2593,4,2024-09-15,169,40,16,13,300
2957,4,2024-09-15,32,50,20,72,0
2527,4,2024-09-15,145,50,20,7,0
3489,4,2024-09-15,93,30,12,0,50
3597,4,2024-09-15,115,30,12,63,0
2944,4,2024-09-15,157,50,20,4,150
3551,4,2024-09-15,134,50,20,8,0
2447,4,2024-09-15,124,40,16,36,0
2195,4,2024-09-15,32,30,12,14,50
3422,4,2024-09-15,185,100,40,7,0
2280,4,2024-09-15,97,20,8,15,200
3658,4,2024-09-15,265,100,40,0,0
2004,4,2024-09-15,24,30,12,11,0
3320,4,2024-09-15,264,100,40,6,0
3093,4,2024-09-15,31,20,8,1,200
2054,4,2024-09-15,34,40,16,8,0
2419,4,2024-09-15,389,75,30,23,0
2181,4,2024-09-15,49,20,8,16,0
2021,4,2024-09-15,231,40,16,67,0
2925,4,2024-09-15,20,50,20,3,0
2237,4,2024-09-15,62,40,16,7,0
2119,4,2024-09-15,126,30,12,10,0
3361,4,2024-09-15,305,75,30,20,0
3292,4,2024-09-15,107,40,16,3,0
2165,4,2024-09-15,133,50,20,1,150
3384,4,2024-09-15,145,40,16,3,0
2332,4,2024-09-15,223,40,16,10,0
2250,4,2024-09-15,43,20,8,48,0
2284,4,2024-09-15,143,50,20,6,0
2295,4,2024-09-15,26,20,8,4,0
3806,4,2024-09-15,113,20,8,3,0
3174,4,2024-09-15,221,50,20,14,0
3822,4,2024-09-15,157,30,12,1,0
2356,4,2024-09-15,163,50,20,8,0
2951,4,2024-09-15,83,30,12,3,300
2053,4,2024-09-15,115,75,30,30,0
3103,4,2024-09-15,0,75,30,2,0
2488,4,2024-09-15,90,20,8,26,0
2009,4,2024-09-15,152,75,30,2,50
2784,4,2024-09-15,133,50,20,40,0
3679,4,2024-09-15,29,20,8,20,0
3068,4,2024-09-15,41,50,20,2,0
2336,4,2024-09-15,139,40,16,5,0
3236,4,2024-09-15,0,40,16,25,0
2322,4,2024-09-15,52,20,8,3,0
3686,4,2024-09-15,76,75,30,10,0
3179,4,2024-09-15,97,40,16,13,0
3827,4,2024-09-15,189,50,20,12,0
2498,4,2024-09-15,293,75,30,0,0
2072,4,2024-09-15,62,50,20,45,150
2548,4,2024-09-15,266,75,30,21,0
2716,4,2024-09-15,39,20,8,9,0
2707,4,2024-09-15,215,75,30,1,0
3605,4,2024-09-15,154,50,20,16,100
2757,4,2024-09-15,60,20,8,2,150
3690,4,2024-09-15,77,30,12,29,200
3313,4,2024-09-15,65,75,30,10,0
2810,4,2024-09-15,80,40,16,0,0
2935,4,2024-09-15,179,50,20,15,50
2315,4,2024-09-15,397,100,40,12,0
2263,4,2024-09-15,26,20,8,45,0
3678,4,2024-09-15,73,20,8,0,0
2080,4,2024-09-15,142,50,20,16,0
2348,4,2024-09-15,250,100,40,0,0
3028,4,2024-09-15,114,40,16,7,150
3820,4,2024-09-15,27,30,12,36,0
2369,4,2024-09-15,90,40,16,4,0
2779,4,2024-09-15,135,50,20,0,0
2601,4,2024-09-15,64,40,16,0,0
3186,4,2024-09-15,33,75,30,2,0
3193,4,2024-09-15,158,40,16,0,0
3181,4,2024-09-15,67,30,12,2,0
3731,4,2024-09-15,280,75,30,7,0
3382,4,2024-09-15,151,40,16,16,0
3499,4,2024-09-15,62,30,12,2,0
2688,4,2024-09-15,97,40,16,8,0
2556,4,2024-09-15,0,50,20,19,0
3417,4,2024-09-15,118,100,40,16,0
2978,4,2024-09-15,106,30,12,0,0
2912,4,2024-09-15,91,50,20,10,0
2127,4,2024-09-15,44,75,30,17,0
2398,4,2024-09-15,368,75,30,10,0
2632,4,2024-09-15,232,50,20,12,0
2817,4,2024-09-15,75,30,12,1,0
2279,4,2024-09-15,217,75,30,1,0
3178,4,2024-09-15,74,30,12,2,0
3023,4,2024-09-15,215,75,30,19,0
2231,4,2024-09-15,111,30,12,27,0
3840,4,2024-09-15,126,30,12,19,150
2745,4,2024-09-15,0,40,16,9,0
2882,4,2024-09-15,254,50,20,9,0
3016,4,2024-09-15,296,75,30,8,0
2394,4,2024-09-15,68,40,16,10,0
2095,4,2024-09-15,217,40,16,47,0
2937,4,2024-09-15,176,50,20,4,150
3493,4,2024-09-15,81,30,12,8,200
3295,4,2024-09-15,108,40,16,3,100
2213,4,2024-09-15,102,30,12,4,0
2750,4,2024-09-15,88,20,8,8,0
3817,4,2024-09-15,82,20,8,8,0
3121,4,2024-09-15,248,100,40,37,0
2653,4,2024-09-15,67,30,12,6,0
2166,4,2024-09-15,53,40,16,86,0
2773,4,2024-09-15,20,20,8,3,0
3245,4,2024-09-15,193,50,20,39,0
2667,4,2024-09-15,128,30,12,16,0
2297,4,2024-09-15,177,30,12,49,0
2407,4,2024-09-15,94,30,12,3,0
2111,4,2024-09-15,160,50,20,1,100
2437,4,2024-09-15,81,40,16,36,0
2856,4,2024-09-15,76,20,8,3,0
2811,4,2024-09-15,84,20,8,2,0
2389,4,2024-09-15,90,20,8,32,0
3108,4,2024-09-15,134,50,20,10,0
3803,4,2024-09-15,66,30,12,6,300
3356,4,2024-09-15,11,40,16,23,0
2563,4,2024-09-15,221,50,20,16,0
3596,4,2024-09-15,270,75,30,1,0
3622,4,2024-09-15,6,75,30,5,0
3430,4,2024-09-15,88,30,12,10,0
2638,4,2024-09-15,21,20,8,15,300
2521,4,2024-09-15,350,75,30,1,0
3261,4,2024-09-15,17,75,30,22,0
2329,4,2024-09-15,60,30,12,10,0
2633,4,2024-09-15,92,40,16,22,0
2069,4,2024-09-15,267,50,20,19,0
2283,4,2024-09-15,130,30,12,1,50
2924,4,2024-09-15,132,30,12,0,0
3458,4,2024-09-15,187,30,12,2,0
3624,4,2024-09-15,104,30,12,10,0
3788,4,2024-09-15,121,50,20,9,0
2615,4,2024-09-15,-14,50,20,2,0
2562,4,2024-09-15,71,20,8,6,0
3787,4,2024-09-15,85,100,40,46,0
2907,4,2024-09-15,94,20,8,8,0
2049,4,2024-09-15,164,40,16,9,0
2422,4,2024-09-15,252,75,30,17,0
3565,4,2024-09-15,67,30,12,7,100
2954,4,2024-09-15,65,30,12,76,0
2217,4,2024-09-15,114,30,12,1,0
3328,4,2024-09-15,32,30,12,6,0
2581,4,2024-09-15,81,30,12,25,0
2506,4,2024-09-15,213,40,16,35,0
3022,4,2024-09-15,124,30,12,37,0
3609,4,2024-09-15,153,30,12,4,0
3782,4,2024-09-15,44,30,12,0,200
3106,4,2024-09-15,25,50,20,4,0
2536,4,2024-09-15,145,50,20,6,0
3537,4,2024-09-15,66,40,16,13,300
3693,4,2024-09-15,0,20,8,25,0
3490,4,2024-09-15,88,40,16,24,0
3007,4,2024-09-15,197,50,20,19,0
3063,4,2024-09-15,206,40,16,12,0
2975,4,2024-09-15,197,100,40,17,0
2531,4,2024-09-15,340,75,30,21,0
2406,4,2024-09-15,125,40,16,46,50
3276,4,2024-09-15,70,40,16,8,0
2399,4,2024-09-15,174,75,30,33,0
2229,4,2024-09-15,195,40,16,6,0
2948,4,2024-09-15,162,50,20,6,0
3309,4,2024-09-15,36,20,8,13,0
3053,4,2024-09-15,84,30,12,0,0
3481,4,2024-09-15,317,75,30,5,0
2281,4,2024-09-15,93,20,8,23,0
3720,4,2024-09-15,33,30,12,6,0
2896,4,2024-09-15,185,40,16,9,0
3043,4,2024-09-15,47,20,8,4,0
2905,4,2024-09-15,100,40,16,9,0
2073,4,2024-09-15,186,50,20,0,0
2816,4,2024-09-15,96,75,30,6,0
3680,4,2024-09-15,187,40,16,25,0
3296,4,2024-09-15,46,20,8,30,0
2378,4,2024-09-15,76,20,8,12,0
3574,4,2024-09-15,155,30,12,5,0
3427,4,2024-09-15,152,40,16,25,50
3754,4,2024-09-15,69,30,12,5,100
3265,4,2024-09-15,274,75,30,2,300
2420,4,2024-09-15,54,30,12,3,0
2945,4,2024-09-15,61,20,8,22,0
2915,4,2024-09-15,25,20,8,2,0
2442,4,2024-09-15,74,20,8,17,0
3648,4,2024-09-15,144,50,20,10,0
3626,4,2024-09-15,101,40,16,21,0
3241,4,2024-09-15,36,30,12,25,0
3799,4,2024-09-15,59,75,30,0,0
2287,4,2024-09-15,224,40,16,16,0
2455,4,2024-09-15,242,75,30,14,0
3562,4,2024-09-15,79,40,16,16,0
3712,4,2024-09-15,3,40,16,3,0
2642,4,2024-09-15,67,30,12,12,0
2985,4,2024-09-15,336,75,30,30,0
2081,4,2024-09-15,105,40,16,5,0
3169,4,2024-09-15,119,40,16,3,0
3418,4,2024-09-15,20,50,20,42,0
3543,4,2024-09-15,183,50,20,0,0
3804,4,2024-09-15,99,30,12,9,0
2178,4,2024-09-15,200,50,20,7,0
2313,4,2024-09-15,99,30,12,11,0
2161,4,2024-09-15,60,20,8,30,0
3474,4,2024-09-15,72,40,16,0,0
2149,4,2024-09-15,183,50,20,82,0
3133,4,2024-09-15,196,75,30,7,0
3381,4,2024-09-15,50,40,16,8,0
2013,4,2024-09-15,236,50,20,13,0
3611,4,2024-09-15,335,100,40,38,0
2201,4,2024-09-15,113,40,16,3,50
2610,4,2024-09-15,32,100,40,1,0
3553,4,2024-09-15,91,40,16,13,0
2221,4,2024-09-15,207,50,20,10,0
3564,4,2024-09-15,35,20,8,5,300
3041,4,2024-09-15,173,40,16,21,0
2146,4,2024-09-15,80,30,12,8,0
2888,4,2024-09-15,267,75,30,11,100
3311,4,2024-09-15,96,30,12,18,0
2583,4,2024-09-15,336,75,30,3,300
2128,4,2024-09-15,44,30,12,38,0
3719,4,2024-09-15,69,30,12,17,0
3039,4,2024-09-15,108,20,8,9,0
3159,4,2024-09-15,70,30,12,24,0
3793,4,2024-09-15,185,75,30,10,0
2573,4,2024-09-15,160,75,30,9,0
3173,4,2024-09-15,5,40,16,32,0
2879,4,2024-09-15,108,40,16,5,0
3226,4,2024-09-15,210,40,16,21,0
2605,4,2024-09-15,131,40,16,13,0
2092,4,2024-09-15,112,75,30,5,0
2066,4,2024-09-15,12,30,12,13,0
3745,4,2024-09-15,198,30,12,3,0
3509,4,2024-09-15,154,40,16,1,0
2800,4,2024-09-15,52,40,16,17,0
3815,4,2024-09-15,128,40,16,22,0
3692,4,2024-09-15,131,75,30,1,0
2709,4,2024-09-15,47,40,16,2,0
3170,4,2024-09-15,48,30,12,29,0
3561,4,2024-09-15,235,50,20,21,0
3439,4,2024-09-15,101,50,20,28,0
3590,4,2024-09-15,231,75,30,13,0
3743,4,2024-09-15,293,75,30,33,200
2686,4,2024-09-15,319,50,20,17,0
3411,4,2024-09-15,75,20,8,5,150
2793,4,2024-09-15,139,40,16,36,0
2353,4,2024-09-15,61,40,16,18,200
2648,4,2024-09-15,81,20,8,13,0
3602,4,2024-09-15,97,50,20,2,300
2660,4,2024-09-15,3,30,12,11,0
3599,4,2024-09-15,68,50,20,33,0
2949,4,2024-09-15,138,40,16,8,0
2109,4,2024-09-15,215,50,20,2,0
3545,4,2024-09-15,241,40,16,22,0
2630,4,2024-09-15,113,30,12,21,200
3673,4,2024-09-15,43,40,16,28,0
3845,4,2024-09-15,138,50,20,48,150
3074,4,2024-09-15,105,40,16,2,100
3519,4,2024-09-15,122,50,20,37,0
2714,4,2024-09-15,100,20,8,21,300
2537,4,2024-09-15,55,50,20,34,200
2762,4,2024-09-15,281,75,30,4,0
2883,4,2024-09-15,124,40,16,21,0
2639,4,2024-09-15,134,40,16,0,50
2122,4,2024-09-15,183,30,12,81,0
3534,4,2024-09-15,228,50,20,4,0
2917,4,2024-09-15,14,20,8,16,0
3364,4,2024-09-15,79,75,30,18,0
2980,4,2024-09-15,53,20,8,43,0
2019,4,2024-09-15,219,50,20,36,0
2404,4,2024-09-15,111,30,12,9,0
2997,4,2024-09-15,77,20,8,15,200
2401,4,2024-09-15,51,40,16,22,0
3746,4,2024-09-15,239,100,40,58,300
3262,4,2024-09-15,194,50,20,5,0
2125,4,2024-09-15,65,20,8,1,0
3333,4,2024-09-15,0,40,16,34,0
3784,4,2024-09-15,163,50,20,14,0
2463,4,2024-09-15,131,40,16,4,0
3057,4,2024-09-15,61,20,8,5,0
2715,4,2024-09-15,425,100,40,2,0
2411,4,2024-09-15,72,30,12,3,150
3288,4,2024-09-15,93,20,8,49,0
2857,4,2024-09-15,128,40,16,6,50
3571,4,2024-09-15,85,20,8,8,0
3603,4,2024-09-15,58,20,8,0,0
3433,4,2024-09-15,99,30,12,2,0
3012,4,2024-09-15,235,100,40,2,0
2392,4,2024-09-15,89,40,16,1,0
2647,4,2024-09-15,55,75,30,7,0
3389,4,2024-09-15,21,20,8,2,50
3646,4,2024-09-15,140,40,16,19,0
3588,4,2024-09-15,121,40,16,48,0
2371,4,2024-09-15,240,50,20,9,0
3733,4,2024-09-15,483,100,40,19,300
3637,4,2024-09-15,48,50,20,1,0
3373,4,2024-09-15,120,30,12,18,0
2747,4,2024-09-15,60,40,16,60,0
2804,4,2024-09-15,203,50,20,9,0
2216,4,2024-09-15,158,50,20,4,0
2265,4,2024-09-15,44,30,12,25,300
3230,4,2024-09-15,8,40,16,4,0
2635,4,2024-09-15,119,50,20,13,150
2517,4,2024-09-15,61,20,8,4,0
3440,4,2024-09-15,95,20,8,4,0
2487,4,2024-09-15,92,40,16,2,0
2333,4,2024-09-15,46,40,16,1,0
2887,4,2024-09-15,199,50,20,10,0
2106,4,2024-09-15,69,30,12,26,0
2388,4,2024-09-15,151,40,16,29,0
3191,4,2024-09-15,278,40,16,6,0
2854,4,2024-09-15,317,75,30,6,0
3629,4,2024-09-15,79,30,12,23,0
2590,4,2024-09-15,132,50,20,9,0
2566,4,2024-09-15,147,50,20,14,50
3254,4,2024-09-15,142,50,20,42,0
3044,4,2024-09-15,101,20,8,3,0
2271,4,2024-09-15,210,50,20,12,0
2622,4,2024-09-15,172,50,20,12,0
3520,4,2024-09-15,97,30,12,1,0
3079,4,2024-09-15,338,100,40,0,0
2623,4,2024-09-15,170,40,16,1,0
2704,4,2024-09-15,140,50,20,11,0
2799,4,2024-09-15,68,30,12,2,0
3709,4,2024-09-15,105,40,16,16,0
3547,4,2024-09-15,99,30,12,9,100
2675,4,2024-09-15,103,40,16,14,0
2909,4,2024-09-15,160,40,16,42,0
2871,4,2024-09-15,47,20,8,3,0
2300,4,2024-09-15,70,20,8,15,0
2748,4,2024-09-15,127,30,12,11,100
3183,4,2024-09-15,159,75,30,23,0
2304,4,2024-09-15,247,75,30,2,0
3697,4,2024-09-15,93,30,12,18,0
2819,4,2024-09-15,129,40,16,6,0
3073,4,2024-09-15,56,20,8,17,0
3844,4,2024-09-15,96,20,8,9,0
3468,4,2024-09-15,192,50,20,4,0
3531,4,2024-09-15,54,20,8,14,0
2969,4,2024-09-15,66,20,8,1,0
3293,4,2024-09-15,137,100,40,2,0
2776,4,2024-09-15,56,40,16,4,0
3246,4,2024-09-15,36,30,12,30,100
2086,4,2024-09-15,129,30,12,7,0
3152,4,2024-09-15,129,30,12,30,100
2807,4,2024-09-15,118,20,8,6,0
3084,4,2024-09-15,339,75,30,19,0
2708,4,2024-09-15,68,50,20,28,0
2513,4,2024-09-15,254,50,20,3,100
3801,4,2024-09-15,228,40,16,11,0
2953,4,2024-09-15,331,75,30,19,0
2048,4,2024-09-15,158,75,30,17,0
3030,4,2024-09-15,120,30,12,16,0
2679,4,2024-09-15,57,30,12,4,0
3606,4,2024-09-15,206,40,16,14,0
2977,4,2024-09-15,157,30,12,5,0
3524,4,2024-09-15,121,30,12,22,0
3795,4,2024-09-15,109,30,12,16,0
2746,4,2024-09-15,216,100,40,16,0
2670,4,2024-09-15,179,40,16,11,0
3581,4,2024-09-15,35,30,12,15,0
2906,4,2024-09-15,111,30,12,13,0
3617,4,2024-09-15,146,40,16,0,0
2636,4,2024-09-15,223,40,16,16,0
3570,4,2024-09-15,64,20,8,1,0
2656,4,2024-09-15,15,20,8,1,150
3408,4,2024-09-15,29,20,8,7,0
2692,4,2024-09-15,47,50,20,0,0
2752,4,2024-09-15,212,50,20,24,0
3360,4,2024-09-15,223,50,20,13,0
2036,4,2024-09-15,116,30,12,1,0
2579,4,2024-09-15,47,30,12,29,0
2379,4,2024-09-15,190,50,20,49,0
2770,4,2024-09-15,126,30,12,32,0
2182,4,2024-09-15,41,40,16,6,0
2270,4,2024-09-15,104,40,16,7,0
2174,4,2024-09-15,121,30,12,16,0
2473,4,2024-09-15,173,75,30,2,0
2380,4,2024-09-15,140,30,12,11,0
2299,4,2024-09-15,24,40,16,0,0
2469,4,2024-09-15,128,75,30,10,0
2461,4,2024-09-15,78,20,8,24,100
3005,4,2024-09-15,161,30,12,13,0
2458,4,2024-09-15,42,20,8,16,0
2390,4,2024-09-15,120,75,30,8,0
2452,4,2024-09-15,98,20,8,2,0
2339,4,2024-09-15,74,20,8,7,0
2039,4,2024-09-15,101,20,8,5,0
2483,4,2024-09-15,53,40,16,2,0
2790,4,2024-09-15,57,50,20,0,0
3663,4,2024-09-15,74,50,20,49,0
3694,4,2024-09-15,162,40,16,2,0
2247,4,2024-09-15,36,20,8,10,0
2756,4,2024-09-15,58,30,12,34,0
2851,4,2024-09-15,224,75,30,22,0
3457,4,2024-09-15,122,30,12,2,0
3184,4,2024-09-15,54,30,12,10,100
2677,4,2024-09-15,35,20,8,45,0
2220,4,2024-09-15,34,20,8,19,0
3162,4,2024-09-15,220,30,12,11,0
2294,4,2024-09-15,125,30,12,22,0
2134,4,2024-09-15,93,75,30,3,0
3031,4,2024-09-15,10,40,16,28,0
3237,4,2024-09-15,0,50,20,20,0
2634,4,2024-09-15,141,40,16,33,0
3348,4,2024-09-15,165,30,12,55,0
3282,4,2024-09-15,67,30,12,4,0
2886,4,2024-09-15,84,30,12,10,0
3837,4,2024-09-15,47,20,8,1,0
2644,4,2024-09-15,99,30,12,11,0
2303,4,2024-09-15,106,40,16,33,0
2310,4,2024-09-15,166,40,16,21,50
2038,4,2024-09-15,11,20,8,19,0
3685,4,2024-09-15,81,30,12,18,0
2669,4,2024-09-15,0,30,12,15,0
3464,4,2024-09-15,25,20,8,7,0
3260,4,2024-09-15,47,40,16,1,100
2031,4,2024-09-15,70,20,8,15,0
2188,4,2024-09-15,175,40,16,9,150
2574,4,2024-09-15,173,75,30,20,0
3350,4,2024-09-15,160,30,12,10,0
3665,4,2024-09-15,51,20,8,1,0
3576,4,2024-09-15,233,50,20,2,0
3335,4,2024-09-15,61,30,12,3,150
3285,4,2024-09-15,106,50,20,8,0
2910,4,2024-09-15,75,30,12,51,0
2118,4,2024-09-15,135,50,20,6,200
2289,4,2024-09-15,56,30,12,32,0
3071,4,2024-09-15,44,30,12,25,0
2061,4,2024-09-15,154,75,30,7,0
3811,4,2024-09-15,208,30,12,18,0
2120,4,2024-09-15,347,75,30,11,0
2060,4,2024-09-15,140,40,16,2,0
3557,4,2024-09-15,289,75,30,15,0
2094,4,2024-09-15,14,20,8,11,0
2903,4,2024-09-15,77,20,8,1,0
3270,4,2024-09-15,182,50,20,17,0
3632,4,2024-09-15,121,100,40,11,0
3019,4,2024-09-15,239,50,20,30,0
3225,4,2024-09-15,45,30,12,51,0
3279,4,2024-09-15,95,20,8,8,0
3816,4,2024-09-15,74,40,16,0,0
3284,4,2024-09-15,84,30,12,4,0
3386,4,2024-09-15,253,50,20,0,0
3409,4,2024-09-15,242,40,16,5,0
2825,4,2024-09-15,142,40,16,28,0
2606,4,2024-09-15,65,30,12,13,0
2874,4,2024-09-15,299,75,30,15,0
3655,4,2024-09-15,118,40,16,4,200
