linea_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_pct,total_linea
9083595,5031013,2042,1,4.67,10.0,4.2
9083596,5031013,2280,1,10.24,5.0,9.73
9083597,5031014,2095,2,7.18,0.0,14.36
9083598,5031015,2875,1,20.87,0.0,20.87
9083599,5031015,2461,1,9.41,0.0,9.41
9083600,5031016,2239,1,1.88,0.0,1.88
9083601,5031016,3622,2,18.69,0.0,37.38
9083602,5031016,2217,1,24.22,0.0,24.22
9083603,5031016,2174,2,24.52,0.0,49.04
9083604,5031016,2043,1,15.44,5.0,14.67
9083605,5031016,2278,1,1.34,0.0,1.34
9083606,5031016,2348,4,24.46,5.0,92.95
9083607,5031016,2124,4,12.45,5.0,47.31
9083608,5031017,2271,1,21.61,0.0,21.61
9083609,5031018,2243,2,9.41,0.0,18.82
9083610,5031019,2039,5,1.91,0.0,9.55
9083611,5031019,2831,3,4.69,10.0,12.66
9083612,5031019,2181,1,8.44,0.0,8.44
9083613,5031020,2024,2,6.74,20.0,10.78
9083614,5031020,3281,3,18.48,10.0,49.9
9083615,5031020,2313,1,1.26,25.0,0.95
9083616,5031020,3791,1,2.73,0.0,2.73
9083617,5031020,2266,3,9.24,0.0,27.72
9083618,5031021,2349,1,6.55,5.0,6.22
9083619,5031022,2013,1,6.29,0.0,6.29
9083620,5031022,2492,1,22.88,0.0,22.88
9083621,5031022,2180,2,11.12,10.0,20.02
9083622,5031022,2117,3,15.5,10.0,41.85
9083623,5031022,2306,1,9.63,5.0,9.15
9083624,5031023,2110,3,11.88,0.0,35.64
9083625,5031023,2110,1,11.88,5.0,11.29
9083626,5031024,2110,2,11.88,5.0,22.57
9083627,5031024,2524,3,19.74,10.0,53.3
9083628,5031025,3382,2,18.37,5.0,34.9
9083629,5031026,2051,1,4.12,15.0,3.5
9083630,5031026,2055,5,13.03,0.0,65.15
9083631,5031026,2005,1,2.08,0.0,2.08
9083632,5031026,2025,1,8.44,20.0,6.75
9083633,5031026,2349,1,6.55,0.0,6.55
9083634,5031026,2067,1,4.67,5.0,4.44
9083635,5031026,2046,4,10.6,0.0,42.4
9083636,5031026,2082,3,8.87,0.0,26.61
9083637,5031026,2308,3,15.34,10.0,41.42
9083638,5031026,2184,1,2.3,15.0,1.95
9083639,5031027,2198,4,23.67,0.0,94.68
9083640,5031027,2157,3,4.56,10.0,12.31
9083641,5031027,3067,1,7.61,10.0,6.85
9083642,5031027,2257,5,1.79,5.0,8.5
9083643,5031028,2192,1,20.84,0.0,20.84
9083644,5031029,2247,2,12.95,5.0,24.6
9083645,5031029,2250,4,20.86,0.0,83.44
9083646,5031029,2254,3,20.12,0.0,60.36
9083647,5031029,3332,2,7.97,10.0,14.35
9083648,5031029,2052,1,1.68,5.0,1.6
9083649,5031029,2357,1,20.23,10.0,18.21
9083650,5031029,2508,4,17.75,0.0,71.0
9083651,5031030,2179,1,21.86,20.0,17.49
9083652,5031030,2073,1,1.47,0.0,1.47
9083653,5031030,2815,3,19.28,0.0,57.84
9083654,5031030,2261,3,3.21,0.0,9.63
9083655,5031031,2229,1,13.54,0.0,13.54
9083656,5031032,2176,2,12.8,20.0,20.48
9083657,5031033,2138,1,7.32,5.0,6.95
9083658,5031034,2101,2,20.5,0.0,41.0
9083659,5031034,2727,2,12.74,5.0,24.21
9083660,5031034,2316,1,11.75,0.0,11.75
9083661,5031034,2330,1,16.37,0.0,16.37
9083662,5031035,2185,3,11.68,0.0,35.04
9083663,5031035,2074,3,9.75,0.0,29.25
9083664,5031036,2021,1,14.21,0.0,14.21
9083665,5031036,3315,2,21.35,5.0,40.56
9083666,5031036,2188,1,20.89,20.0,16.71
9083667,5031036,2142,1,2.77,10.0,2.49
9083668,5031036,2013,1,6.29,25.0,4.72
9083669,5031037,2063,1,1.37,10.0,1.23
9083670,5031037,2117,3,15.5,0.0,46.5
9083671,5031037,2509,4,2.97,10.0,10.69
9083672,5031037,2062,1,7.41,0.0,7.41
9083673,5031038,2243,1,9.41,25.0,7.06
9083674,5031038,2308,1,15.34,10.0,13.81
9083675,5031039,2158,2,11.97,5.0,22.74
9083676,5031040,2304,6,10.3,20.0,49.44
9083677,5031041,2122,1,21.48,0.0,21.48
9083678,5031042,2351,1,11.43,0.0,11.43
9083679,5031042,2046,1,10.6,0.0,10.6
9083680,5031042,2217,2,24.22,10.0,43.6
9083681,5031043,2220,3,15.41,0.0,46.23
9083682,5031043,2285,4,24.63,0.0,98.52
9083683,5031043,2209,3,16.25,0.0,48.75
9083684,5031044,2233,3,13.33,0.0,39.99
9083685,5031045,2078,5,14.98,0.0,74.9
9083686,5031045,2026,3,2.94,0.0,8.82
9083687,5031045,2315,2,13.2,0.0,26.4
9083688,5031046,2057,5,13.89,20.0,55.56
9083689,5031047,2340,1,4.52,0.0,4.52
9083690,5031047,2272,1,18.7,0.0,18.7
9083691,5031047,3321,1,23.52,5.0,22.34
9083692,5031047,2077,3,10.71,0.0,32.13
9083693,5031047,2302,2,14.78,0.0,29.56
9083694,5031047,2119,1,15.85,0.0,15.85
9083695,5031047,2734,3,18.15,0.0,54.45
9083696,5031047,2230,1,11.18,15.0,9.5
9083697,5031047,2031,3,7.29,0.0,21.87
9083698,5031047,2032,3,4.65,10.0,12.56
9083699,5031048,3333,1,16.04,15.0,13.63
9083700,5031048,2594,2,11.58,0.0,23.16
9083701,5031049,2026,1,2.94,10.0,2.65
9083702,5031050,2119,3,15.85,10.0,42.8
9083703,5031050,3357,2,1.43,0.0,2.86
9083704,5031050,2180,6,11.12,5.0,63.38
9083705,5031050,3028,2,19.83,15.0,33.71
9083706,5031050,2300,2,23.37,5.0,44.4
9083707,5031050,2087,3,5.2,10.0,14.04
9083708,5031051,3654,3,13.61,10.0,36.75
9083709,5031051,2312,4,4.67,10.0,16.81
9083710,5031052,2142,1,2.77,0.0,2.77
9083711,5031053,2164,2,11.63,10.0,20.93
9083712,5031054,2156,3,10.91,0.0,32.73
9083713,5031054,3842,2,15.81,0.0,31.62
9083714,5031055,2478,3,17.08,5.0,48.68
9083715,5031056,2213,1,22.25,0.0,22.25
9083716,5031056,2536,3,21.49,5.0,61.25
9083717,5031057,2367,3,24.17,0.0,72.51
9083718,5031057,2355,3,14.11,15.0,35.98
9083719,5031057,2355,4,14.11,0.0,56.44
9083720,5031057,2145,3,18.59,0.0,55.77
9083721,5031058,2033,1,8.41,0.0,8.41
9083722,5031058,2346,1,9.69,0.0,9.69
9083723,5031059,2059,1,5.82,20.0,4.66
9083724,5031060,2153,1,23.71,5.0,22.52
9083725,5031060,2190,3,22.62,10.0,61.07
9083726,5031060,2109,1,10.44,0.0,10.44
9083727,5031060,2351,2,11.43,15.0,19.43
9083728,5031061,3429,2,2.23,0.0,4.46
9083729,5031062,2328,1,23.24,0.0,23.24
9083730,5031063,3155,2,7.37,10.0,13.27
9083731,5031063,2249,1,16.71,0.0,16.71
9083732,5031063,2050,1,1.68,20.0,1.34
9083733,5031064,2074,2,9.75,5.0,18.52
9083734,5031065,2302,1,14.78,20.0,11.82
9083735,5031065,2886,1,0.57,0.0,0.57
9083736,5031066,2170,1,11.68,5.0,11.1
9083737,5031067,2254,1,20.12,0.0,20.12
9083738,5031067,2207,5,1.77,0.0,8.85
9083739,5031067,2300,2,23.37,0.0,46.74
9083740,5031067,2130,1,15.71,0.0,15.71
9083741,5031067,2258,6,8.3,0.0,49.8
9083742,5031067,2065,1,8.07,0.0,8.07
9083743,5031068,2151,1,15.34,0.0,15.34
9083744,5031068,2037,4,0.89,0.0,3.56
9083745,5031069,2006,1,4.66,0.0,4.66
9083746,5031069,2312,3,4.67,0.0,14.01
9083747,5031069,2358,1,10.01,20.0,8.01
9083748,5031069,2049,1,4.13,15.0,3.51
9083749,5031069,3420,2,18.91,5.0,35.93
9083750,5031070,2497,2,8.39,0.0,16.78
9083751,5031070,2166,1,15.81,10.0,14.23
9083752,5031070,2121,5,13.78,0.0,68.9
9083753,5031070,2366,1,8.57,0.0,8.57
9083754,5031070,2335,1,10.42,0.0,10.42
9083755,5031071,2346,1,9.69,5.0,9.21
9083756,5031071,3816,1,3.93,10.0,3.54
9083757,5031072,2042,1,4.67,10.0,4.2
9083758,5031072,2079,1,4.27,10.0,3.84
9083759,5031072,2273,1,9.49,5.0,9.02
9083760,5031073,2219,1,20.27,10.0,18.24
9083761,5031074,2306,1,9.63,0.0,9.63
9083762,5031074,2141,6,18.13,10.0,97.9
9083763,5031075,2018,1,4.12,0.0,4.12
9083764,5031075,2141,1,18.13,10.0,16.32
9083765,5031075,2336,1,16.14,0.0,16.14
9083766,5031076,2196,3,12.04,15.0,30.7
9083767,5031076,2178,1,16.41,0.0,16.41
9083768,5031077,2097,2,22.51,0.0,45.02
9083769,5031077,2364,1,22.89,10.0,20.6
9083770,5031077,2252,3,8.07,15.0,20.58
9083771,5031077,3778,4,8.59,5.0,32.64
9083772,5031078,2155,3,17.81,10.0,48.09
9083773,5031079,2285,1,24.63,0.0,24.63
9083774,5031079,2137,1,11.88,20.0,9.5
9083775,5031079,3525,1,24.68,0.0,24.68
9083776,5031079,2058,1,15.75,0.0,15.75
9083777,5031079,2013,1,6.29,10.0,5.66
9083778,5031079,2170,1,11.68,0.0,11.68
9083779,5031080,2171,1,7.26,0.0,7.26
9083780,5031080,2276,1,18.3,0.0,18.3
9083781,5031081,2020,2,5.44,0.0,10.88
9083782,5031082,2818,2,19.7,0.0,39.4
9083783,5031082,2622,1,20.63,5.0,19.6
9083784,5031083,2282,1,5.39,15.0,4.58
9083785,5031083,3575,2,2.28,0.0,4.56
9083786,5031084,2266,3,9.24,0.0,27.72
9083787,5031084,2320,3,23.88,15.0,60.89
9083788,5031085,2048,1,1.58,0.0,1.58
9083789,5031086,3713,1,3.92,10.0,3.53
9083790,5031086,2279,3,17.13,0.0,51.39
9083791,5031086,2358,1,10.01,5.0,9.51
9083792,5031087,2302,3,14.78,0.0,44.34
9083793,5031087,2114,2,6.47,0.0,12.94
9083794,5031087,2346,2,9.69,0.0,19.38
9083795,5031087,2329,1,21.34,5.0,20.27
9083796,5031088,2032,1,4.65,20.0,3.72
9083797,5031089,2157,3,4.56,0.0,13.68
9083798,5031089,2254,2,20.12,0.0,40.24
9083799,5031089,2117,1,15.5,0.0,15.5
9083800,5031090,2018,1,4.12,0.0,4.12
9083801,5031090,2365,2,0.89,0.0,1.78
9083802,5031090,3533,2,7.61,0.0,15.22
9083803,5031090,2208,2,13.06,15.0,22.2
9083804,5031090,3332,4,7.97,10.0,28.69
9083805,5031090,2107,2,12.91,0.0,25.82
9083806,5031090,3144,2,14.83,25.0,22.25
9083807,5031090,2056,1,10.74,10.0,9.67
9083808,5031091,2119,1,15.85,0.0,15.85
9083809,5031091,2241,2,8.37,10.0,15.07
9083810,5031092,2667,1,24.12,10.0,21.71
9083811,5031092,2140,3,22.06,0.0,66.18
9083812,5031093,2208,2,13.06,0.0,26.12
9083813,5031093,2328,5,23.24,5.0,110.39
9083814,5031094,2114,1,6.47,0.0,6.47
9083815,5031095,2047,3,8.56,0.0,25.68
9083816,5031096,2494,2,0.51,0.0,1.02
9083817,5031096,3450,2,0.89,0.0,1.78
9083818,5031096,2334,2,6.9,20.0,11.04
9083819,5031096,2338,1,19.16,20.0,15.33
9083820,5031096,2217,1,24.22,15.0,20.59
9083821,5031097,2226,1,3.21,20.0,2.57
9083822,5031098,2089,3,2.98,15.0,7.6
9083823,5031098,2351,1,11.43,0.0,11.43
9083824,5031099,2497,3,8.39,10.0,22.65
9083825,5031099,2203,6,1.73,0.0,10.38
9083826,5031099,2007,1,2.51,0.0,2.51
9083827,5031100,2162,3,16.04,15.0,40.9
9083828,5031100,2251,1,9.42,20.0,7.54
9083829,5031100,2210,2,2.29,0.0,4.58
9083830,5031100,2213,1,22.25,15.0,18.91
9083831,5031101,2310,1,20.48,0.0,20.48
9083832,5031101,2064,2,14.86,0.0,29.72
9083833,5031102,2048,1,1.58,5.0,1.5
9083834,5031102,2092,2,2.01,0.0,4.02
9083835,5031102,2217,2,24.22,5.0,46.02
9083836,5031103,2613,2,1.1,0.0,2.2
9083837,5031104,2683,3,4.31,0.0,12.93
9083838,5031105,3399,1,24.0,0.0,24.0
9083839,5031106,2123,1,21.4,5.0,20.33
9083840,5031106,2309,1,15.04,5.0,14.29
9083841,5031107,2081,2,7.65,5.0,14.54
9083842,5031107,2334,1,6.9,0.0,6.9
9083843,5031107,3070,1,14.84,5.0,14.1
9083844,5031107,2130,3,15.71,5.0,44.77
9083845,5031108,2338,3,19.16,0.0,57.48
9083846,5031109,3163,2,24.45,0.0,48.9
9083847,5031109,2023,2,4.64,5.0,8.82
9083848,5031110,2053,3,8.07,5.0,23.0
9083849,5031110,2151,4,15.34,0.0,61.36
9083850,5031111,2028,1,15.93,5.0,15.13
9083851,5031111,3117,2,21.85,0.0,43.7
9083852,5031112,2261,3,3.21,0.0,9.63
9083853,5031113,2279,2,17.13,0.0,34.26
9083854,5031113,2361,1,24.06,0.0,24.06
9083855,5031114,3533,1,7.61,10.0,6.85
9083856,5031114,2033,3,8.41,5.0,23.97
9083857,5031115,2501,2,16.16,0.0,32.32
9083858,5031116,2179,1,21.86,0.0,21.86
9083859,5031117,2161,1,19.19,0.0,19.19
9083860,5031117,2167,6,3.46,5.0,19.72
9083861,5031117,2351,1,11.43,5.0,10.86
9083862,5031117,2202,1,1.97,0.0,1.97
9083863,5031118,2208,1,13.06,0.0,13.06
9083864,5031118,2261,2,3.21,5.0,6.1
9083865,5031119,2119,1,15.85,10.0,14.27
9083866,5031120,2619,2,11.54,0.0,23.08
9083867,5031120,2051,5,4.12,15.0,17.51
9083868,5031120,2325,5,8.36,25.0,31.35
9083869,5031120,3344,2,10.34,15.0,17.58
9083870,5031121,2796,2,8.43,5.0,16.02
9083871,5031122,2069,1,10.78,20.0,8.62
9083872,5031123,3744,1,2.37,25.0,1.78
9083873,5031124,2287,3,24.98,0.0,74.94
9083874,5031124,2096,1,20.94,5.0,19.89
9083875,5031125,2179,2,21.86,0.0,43.72
9083876,5031126,3802,5,3.01,0.0,15.05
9083877,5031127,2055,1,13.03,0.0,13.03
9083878,5031127,3261,4,23.07,0.0,92.28
9083879,5031128,2061,1,7.09,0.0,7.09
9083880,5031128,2198,1,23.67,15.0,20.12
9083881,5031128,2339,4,2.4,10.0,8.64
9083882,5031128,2375,1,16.51,0.0,16.51
9083883,5031128,2927,1,14.23,0.0,14.23
9083884,5031128,2165,1,16.6,20.0,13.28
9083885,5031128,2081,1,7.65,5.0,7.27
9083886,5031128,3337,1,6.47,0.0,6.47
9083887,5031129,2169,4,12.7,0.0,50.8
9083888,5031130,2311,3,15.11,5.0,43.06
9083889,5031131,2105,2,9.93,10.0,17.87
9083890,5031131,2117,2,15.5,0.0,31.0
9083891,5031132,2335,1,10.42,15.0,8.86
9083892,5031132,2006,4,4.66,0.0,18.64
9083893,5031132,2333,5,9.89,0.0,49.45
9083894,5031132,2029,1,11.07,0.0,11.07
9083895,5031132,2153,2,23.71,0.0,47.42
9083896,5031132,3654,1,13.61,0.0,13.61
9083897,5031132,2294,1,16.44,5.0,15.62
9083898,5031133,2149,5,3.29,0.0,16.45
9083899,5031133,3466,1,14.5,0.0,14.5
9083900,5031133,2452,2,7.29,0.0,14.58
9083901,5031134,3217,3,20.69,10.0,55.86
9083902,5031134,3234,2,1.57,15.0,2.67
9083903,5031135,2595,1,17.93,0.0,17.93
9083904,5031135,2267,2,3.76,0.0,7.52
9083905,5031136,2040,3,12.38,20.0,29.71
9083906,5031137,3154,2,20.49,15.0,34.83
9083907,5031137,2267,2,3.76,0.0,7.52
9083908,5031138,3817,4,22.67,0.0,90.68
9083909,5031139,2131,4,19.28,0.0,77.12
9083910,5031140,2312,1,4.67,0.0,4.67
9083911,5031141,2710,1,6.86,0.0,6.86
9083912,5031141,2140,1,22.06,15.0,18.75
9083913,5031142,2452,3,7.29,0.0,21.87
9083914,5031142,2746,1,20.73,0.0,20.73
9083915,5031142,2358,1,10.01,0.0,10.01
9083916,5031142,2144,3,6.14,0.0,18.42
9083917,5031142,2014,6,15.01,0.0,90.06
9083918,5031143,2097,3,22.51,0.0,67.53
9083919,5031144,2077,2,10.71,0.0,21.42
9083920,5031144,2131,3,19.28,5.0,54.95
9083921,5031144,2239,1,1.88,10.0,1.69
9083922,5031145,2232,1,20.87,5.0,19.83
9083923,5031145,2330,4,16.37,0.0,65.48
9083924,5031146,2354,3,10.62,0.0,31.86
9083925,5031146,2021,3,14.21,0.0,42.63
9083926,5031146,3834,4,5.64,20.0,18.05
9083927,5031147,2097,1,22.51,0.0,22.51
9083928,5031148,2041,1,7.91,10.0,7.12
9083929,5031148,3438,1,11.63,0.0,11.63
9083930,5031148,2154,1,4.33,10.0,3.9
9083931,5031149,2210,1,2.29,0.0,2.29
9083932,5031150,2200,1,22.18,20.0,17.74
9083933,5031150,2204,6,14.86,0.0,89.16
9083934,5031151,2004,2,15.33,5.0,29.13
9083935,5031151,2043,2,15.44,10.0,27.79
9083936,5031152,2134,1,20.0,5.0,19.0
9083937,5031152,2212,4,21.38,10.0,76.97
9083938,5031152,2336,2,16.14,0.0,32.28
9083939,5031152,2271,3,21.61,0.0,64.83
9083940,5031152,2108,1,10.79,5.0,10.25
9083941,5031152,2305,2,19.22,0.0,38.44
9083942,5031153,2187,1,14.36,0.0,14.36
9083943,5031153,2162,2,16.04,0.0,32.08
9083944,5031153,2019,2,6.77,5.0,12.86
9083945,5031153,2286,3,11.94,15.0,30.45
9083946,5031153,2156,1,10.91,5.0,10.36
9083947,5031153,3191,1,19.87,0.0,19.87
9083948,5031153,3607,2,3.16,5.0,6.0
9083949,5031154,2295,2,16.22,15.0,27.57
9083950,5031155,2242,1,24.56,0.0,24.56
9083951,5031155,2088,1,2.37,0.0,2.37
9083952,5031155,2055,2,13.03,0.0,26.06
9083953,5031156,2008,2,9.09,0.0,18.18
9083954,5031157,2096,1,20.94,5.0,19.89
9083955,5031157,2145,2,18.59,10.0,33.46
9083956,5031158,2119,1,15.85,0.0,15.85
9083957,5031158,2098,3,24.35,0.0,73.05
9083958,5031158,2280,1,10.24,5.0,9.73
9083959,5031158,2246,4,8.07,0.0,32.28
9083960,5031159,2361,3,24.06,20.0,57.74
9083961,5031160,2081,2,7.65,15.0,13.01
9083962,5031160,2280,1,10.24,0.0,10.24
9083963,5031160,2346,1,9.69,0.0,9.69
9083964,5031160,2124,2,12.45,5.0,23.65
9083965,5031160,2147,4,24.36,0.0,97.44
9083966,5031160,2232,1,20.87,10.0,18.78
9083967,5031160,3103,1,24.44,5.0,23.22
9083968,5031161,2364,3,22.89,0.0,68.67
9083969,5031161,3152,1,21.05,0.0,21.05
9083970,5031161,3568,1,20.13,0.0,20.13
9083971,5031162,2116,4,11.67,20.0,37.34
9083972,5031163,2338,1,19.16,0.0,19.16
9083973,5031163,2228,1,19.21,25.0,14.41
9083974,5031164,2171,1,7.26,0.0,7.26
9083975,5031164,2885,1,13.12,5.0,12.46
9083976,5031164,2293,2,21.13,5.0,40.15
9083977,5031165,2114,3,6.47,0.0,19.41
9083978,5031165,2159,6,2.46,0.0,14.76
9083979,5031166,2734,2,18.15,15.0,30.85
9083980,5031167,2107,2,12.91,0.0,25.82
9083981,5031168,2062,2,7.41,5.0,14.08
9083982,5031168,2284,1,17.93,0.0,17.93
9083983,5031169,2917,1,22.34,10.0,20.11
9083984,5031169,2065,2,8.07,5.0,15.33
9083985,5031170,2143,3,10.91,0.0,32.73
9083986,5031170,2641,3,16.87,0.0,50.61
9083987,5031171,2109,1,10.44,0.0,10.44
9083988,5031171,2013,4,6.29,15.0,21.39
9083989,5031171,2196,1,12.04,10.0,10.84
9083990,5031171,2020,1,5.44,5.0,5.17
9083991,5031172,2094,2,3.08,0.0,6.16
9083992,5031173,3688,1,22.13,15.0,18.81
9083993,5031173,2237,2,21.66,25.0,32.49
9083994,5031173,2339,1,2.4,0.0,2.4
9083995,5031173,2948,1,17.08,0.0,17.08
9083996,5031174,2301,2,22.03,5.0,41.86
9083997,5031174,2145,2,18.59,0.0,37.18
9083998,5031174,2198,1,23.67,0.0,23.67
9083999,5031175,2291,5,6.63,0.0,33.15
9084000,5031176,2311,2,15.11,5.0,28.71
9084001,5031176,2062,2,7.41,15.0,12.6
9084002,5031176,2318,2,17.76,10.0,31.97
9084003,5031176,2221,2,23.07,0.0,46.14
9084004,5031176,2133,2,2.35,0.0,4.7
9084005,5031176,2258,1,8.3,0.0,8.3
9084006,5031177,2130,1,15.71,10.0,14.14
9084007,5031178,2122,4,21.48,5.0,81.62
9084008,5031178,2326,2,22.86,0.0,45.72
9084009,5031178,2210,1,2.29,10.0,2.06
9084010,5031178,2282,1,5.39,10.0,4.85
9084011,5031179,2009,5,14.23,0.0,71.15
9084012,5031180,2162,6,16.04,15.0,81.8
9084013,5031180,2171,2,7.26,5.0,13.79
9084014,5031180,2244,2,2.1,5.0,3.99
9084015,5031181,2288,2,24.31,10.0,43.76
9084016,5031181,2094,2,3.08,0.0,6.16
9084017,5031181,3136,4,8.33,5.0,31.65
9084018,5031181,2083,3,14.16,0.0,42.48
9084019,5031181,2003,6,11.34,5.0,64.64
9084020,5031181,2065,1,8.07,0.0,8.07
9084021,5031182,2012,5,6.44,5.0,30.59
9084022,5031182,2337,2,11.64,0.0,23.28
9084023,5031182,2368,1,18.14,5.0,17.23
9084024,5031182,2283,1,16.85,10.0,15.17
9084025,5031182,2179,4,21.86,0.0,87.44
9084026,5031182,2059,1,5.82,0.0,5.82
9084027,5031183,2632,4,3.78,20.0,12.1
9084028,5031183,2005,1,2.08,10.0,1.87
9084029,5031184,2336,1,16.14,0.0,16.14
9084030,5031185,2261,5,3.21,0.0,16.05
9084031,5031185,2082,1,8.87,0.0,8.87
9084032,5031185,2351,2,11.43,10.0,20.57
9084033,5031185,2267,3,3.76,0.0,11.28
9084034,5031185,2080,1,10.53,0.0,10.53
9084035,5031186,2141,1,18.13,0.0,18.13
9084036,5031186,2121,1,13.78,0.0,13.78
9084037,5031186,2210,1,2.29,15.0,1.95
9084038,5031187,2008,4,9.09,15.0,30.91
9084039,5031188,2344,1,23.39,0.0,23.39
9084040,5031189,2004,4,15.33,5.0,58.25
9084041,5031189,2290,1,4.52,0.0,4.52
9084042,5031189,2290,3,4.52,10.0,12.2
9084043,5031189,2286,5,11.94,0.0,59.7
9084044,5031190,3743,2,17.37,10.0,31.27
9084045,5031191,2255,1,17.92,0.0,17.92
9084046,5031191,2015,1,10.37,15.0,8.81
9084047,5031191,3778,3,8.59,0.0,25.77
9084048,5031191,2143,1,10.91,5.0,10.36
9084049,5031191,2156,1,10.91,5.0,10.36
9084050,5031191,2302,1,14.78,0.0,14.78
9084051,5031191,2349,1,6.55,15.0,5.57
9084052,5031191,2298,2,13.11,0.0,26.22
9084053,5031192,2576,1,3.26,5.0,3.1
9084054,5031192,2098,2,24.35,0.0,48.7
9084055,5031192,3145,2,2.69,15.0,4.57
9084056,5031193,3189,1,21.42,0.0,21.42
9084057,5031193,2183,1,6.18,15.0,5.25
9084058,5031193,2181,1,8.44,5.0,8.02
9084059,5031193,2438,1,16.77,0.0,16.77
9084060,5031193,2830,5,5.55,5.0,26.36
9084061,5031193,2174,5,24.52,10.0,110.34
9084062,5031193,2158,1,11.97,10.0,10.77
9084063,5031193,2260,1,22.68,5.0,21.55
9084064,5031193,2101,1,20.5,0.0,20.5
9084065,5031193,2193,3,20.19,0.0,60.57
9084066,5031194,3279,1,21.89,0.0,21.89
9084067,5031194,3302,1,14.63,0.0,14.63
9084068,5031195,2161,2,19.19,15.0,32.62
9084069,5031196,2841,6,24.35,0.0,146.1
9084070,5031196,2066,5,14.49,0.0,72.45
9084071,5031196,2978,2,16.99,0.0,33.98
9084072,5031197,2059,3,5.82,15.0,14.84
9084073,5031198,2323,3,1.78,15.0,4.54
9084074,5031198,2007,5,2.51,0.0,12.55
9084075,5031198,2006,1,4.66,0.0,4.66
9084076,5031198,2425,2,5.63,0.0,11.26
9084077,5031198,2145,4,18.59,0.0,74.36
9084078,5031198,2194,2,24.19,0.0,48.38
9084079,5031199,2460,1,6.09,0.0,6.09
9084080,5031199,2266,2,9.24,0.0,18.48
9084081,5031199,2257,1,1.79,5.0,1.7
9084082,5031199,2209,1,16.25,15.0,13.81
9084083,5031199,2286,4,11.94,5.0,45.37
9084084,5031200,2176,1,12.8,0.0,12.8
9084085,5031200,2347,4,24.81,0.0,99.24
9084086,5031200,3113,3,9.07,15.0,23.13
9084087,5031201,2231,3,17.87,0.0,53.61
9084088,5031201,2157,1,4.56,5.0,4.33
9084089,5031201,2290,3,4.52,0.0,13.56
9084090,5031202,2174,2,24.52,0.0,49.04
9084091,5031203,2318,1,17.76,0.0,17.76
9084092,5031204,2361,6,24.06,5.0,137.14
9084093,5031204,2018,4,4.12,5.0,15.66
9084094,5031205,2007,2,2.51,15.0,4.27
9084095,5031205,2070,1,5.16,0.0,5.16
9084096,5031206,2050,1,1.68,0.0,1.68
9084097,5031206,3459,1,16.99,20.0,13.59
9084098,5031206,3035,4,9.5,0.0,38.0
9084099,5031206,2135,1,0.8,0.0,0.8
9084100,5031206,2007,1,2.51,0.0,2.51
9084101,5031206,2312,1,4.67,0.0,4.67
9084102,5031206,2167,4,3.46,5.0,13.15
9084103,5031206,2187,1,14.36,0.0,14.36
9084104,5031207,3166,2,23.61,5.0,44.86
9084105,5031207,2355,1,14.11,10.0,12.7
9084106,5031207,2267,1,3.76,15.0,3.2
9084107,5031207,2085,4,5.25,0.0,21.0
9084108,5031207,2318,1,17.76,20.0,14.21
9084109,5031207,3596,1,23.83,0.0,23.83
9084110,5031207,2018,3,4.12,0.0,12.36
9084111,5031208,2270,4,24.72,10.0,88.99
9084112,5031209,2039,4,1.91,10.0,6.88
9084113,5031210,3650,3,7.06,0.0,21.18
9084114,5031211,2004,4,15.33,0.0,61.32
9084115,5031211,2135,2,0.8,0.0,1.6
9084116,5031211,3153,1,0.72,0.0,0.72
9084117,5031212,2235,5,6.28,0.0,31.4
9084118,5031212,2340,1,4.52,5.0,4.29
9084119,5031212,2039,1,1.91,15.0,1.62
9084120,5031212,2239,1,1.88,10.0,1.69
9084121,5031212,3647,1,9.01,20.0,7.21
9084122,5031212,3772,3,23.95,0.0,71.85
9084123,5031213,2556,1,17.07,0.0,17.07
9084124,5031214,2161,3,19.19,0.0,57.57
9084125,5031214,2212,1,21.38,5.0,20.31
9084126,5031214,2112,1,5.99,5.0,5.69
9084127,5031214,2134,3,20.0,20.0,48.0
9084128,5031214,2075,3,2.44,5.0,6.95
9084129,5031215,2193,1,20.19,0.0,20.19
9084130,5031215,2020,1,5.44,0.0,5.44
9084131,5031215,2004,3,15.33,0.0,45.99
9084132,5031216,2104,5,1.43,0.0,7.15
9084133,5031216,2008,1,9.09,5.0,8.64
9084134,5031217,2208,1,13.06,0.0,13.06
9084135,5031218,2233,2,13.33,25.0,20.0
9084136,5031218,3224,1,12.89,5.0,12.25
9084137,5031218,2060,2,3.54,5.0,6.73
9084138,5031218,2039,1,1.91,5.0,1.81
9084139,5031219,2207,6,1.77,10.0,9.56
9084140,5031219,2309,1,15.04,0.0,15.04
9084141,5031220,2320,1,23.88,10.0,21.49
9084142,5031221,2088,2,2.37,5.0,4.5
9084143,5031221,3159,5,17.17,0.0,85.85
9084144,5031221,2375,2,16.51,0.0,33.02
9084145,5031222,2866,1,9.55,0.0,9.55
9084146,5031222,2288,1,24.31,25.0,18.23
9084147,5031223,2319,2,7.54,0.0,15.08
9084148,5031224,2178,2,16.41,5.0,31.18
9084149,5031224,2230,3,11.18,0.0,33.54
9084150,5031224,3296,3,12.62,0.0,37.86
9084151,5031224,2084,4,4.98,0.0,19.92
9084152,5031225,2321,3,16.56,5.0,47.2
